3;Curacao (Netherlands);Willemstad ;11.05.2015 20:00
3;Cyprus ;Nicosia ;11.05.2015 20:00
3;Czech Republic ;Prague ;11.05.2015 20:00
3;D.R Congo ;Kinshasa ;11.05.2015 20:00
3;Denmark ;Copenhagen ;11.05.2015 20:00
3;Djibouti ;Djibouti-city;11.05.2015 20:00
3;Dominica ;Roseau ;11.05.2015 20:00
3;Dominican Republic ;Santo Domingo ;11.05.2015 20:00
3;East Timor (Timor-Leste) ;Dili ;11.05.2015 20:00
3;Ecuador ;Quito ;11.05.2015 20:00
3;Egypt ;Cairo ;11.05.2015 20:00
3;El Salvador ;San Salvador ;11.05.2015 20:00
3;Equatorial Guinea ;Malabo ;11.05.2015 20:00
3;Eritrea ;Asmara ;11.05.2015 20:00
3;Estonia ;Tallinn ;11.05.2015 20:00
3;Ethiopia ;Addis Ababa ;11.05.2015 20:00
3;Falkland Islands (UK);Stanley ;11.05.2015 20:00
3;Faroe Islands (Denmark);T?rshavn;11.05.2015 20:00
3;Fiji ;Suva ;11.05.2015 20:00
3;Finland ;Helsinki ;11.05.2015 20:00
3;France ;Paris ;11.05.2015 20:00
3;French Guiana (France);Cayenne ;11.05.2015 20:00
3;French Polynesia (France);Papeete ;11.05.2015 20:00
3;Gabon ;Libreville ;11.05.2015 20:00
3;Gambia ;Banjul ;11.05.2015 20:00
3;Georgia ;Tbilisi ;11.05.2015 20:00
3;Germany ;Berlin ;11.05.2015 20:00
3;Ghana ;Accra ;11.05.2015 20:00
3;Gibraltar (UK);Gibraltar ;11.05.2015 20:00
3;Greece ;Athens ;11.05.2015 20:00
3;Greenland (Denmark);Nuuk ;11.05.2015 20:00
3;Grenada ;St. George's ;11.05.2015 20:00
3;Guam (USA);Hagatna ;11.05.2015 20:00
3;Guatemala ;Guatemala City;11.05.2015 20:00
3;Guernsey (UK);Saint Peter Port;11.05.2015 20:00
3;Guinea ;Conakry ;11.05.2015 20:00
3;Guinea-Bissau ;Bissau ;11.05.2015 20:00
3;Guyana ;Georgetown ;11.05.2015 20:00
3;Haiti ;Port-au-prince ;11.05.2015 20:00
3;Honduras ;Tegucigalpa ;11.05.2015 20:00
3;Hong Kong (China);Hong Kong City;11.05.2015 20:00
3;Hungary ;Budapest ;11.05.2015 20:00
3;Iceland ;Reykjav?k;11.05.2015 20:00
3;India ;New Delhi ;11.05.2015 20:00
3;Indonesia ;Jakarta ;11.05.2015 20:00
3;Iran ;Tehran ;11.05.2015 20:00
3;Iraq ;Baghdad ;11.05.2015 20:00
3;Ireland ;Dublin ;11.05.2015 20:00
3;Isle of Man (UK);Douglas ;11.05.2015 20:00
3;Israel ;Jerusalem;11.05.2015 20:00
3;Italy ;Rome ;11.05.2015 20:00
3;Ivory Coast ;Yamoussoukro;11.05.2015 20:00
3;Jamaica ;Kingston ;11.05.2015 20:00
3;Japan ;Tokyo ;11.05.2015 20:00
3;Jersey (UK);Saint Helier;11.05.2015 20:00
3;Jordan ;Amman ;11.05.2015 20:00
3;Kazakhstan ;Astana ;11.05.2015 20:00
3;Kenya ;Nairobi ;11.05.2015 20:00
3;Kiribati ;Tarawa ;11.05.2015 20:00
3;Kosovo;Pristina ;11.05.2015 20:00
3;Kuwait ;Kuwait City ;11.05.2015 20:00
3;Kyrgyzstan ;Bishkek ;11.05.2015 20:00
3;Laos ;Vientiane ;11.05.2015 20:00
3;Latvia ;Riga ;11.05.2015 20:00
3;Lebanon ;Beirut ;11.05.2015 20:00
3;Lesotho ;Maseru ;11.05.2015 20:00
3;Liberia ;Monrovia ;11.05.2015 20:00
3;Libya ;Tripoli ;11.05.2015 20:00
3;Liechtenstein ;Vaduz ;11.05.2015 20:00
3;Lithuania ;Vilnius ;11.05.2015 20:00
3;Luxembourg ;Luxembourg ;11.05.2015 20:00
3;Macedonia ;Skopje ;11.05.2015 20:00
3;Madagascar ;Antananarivo ;11.05.2015 20:00
3;Malawi ;Lilongwe ;11.05.2015 20:00
3;Malaysia;Kuala Lumpur ;11.05.2015 20:00
3;Maldives ;Mal? ;11.05.2015 20:00
3;Mali ;Bamako ;11.05.2015 20:00
3;Malta ;Valletta ;11.05.2015 20:00
3;Marshall Islands ;Majuro ;11.05.2015 20:00
3;Mauritania ;Nouakchott ;11.05.2015 20:00
3;Mauritius ;Port Louis ;11.05.2015 20:00
3;Mexico ;Mexico City ;11.05.2015 20:00
3;Micronesia ;Palikir ;11.05.2015 20:00
3;Moldova ;Chisinau ;11.05.2015 20:00
3;Monaco ;Monaco ;11.05.2015 20:00
3;Mongolia ;Ulan Bator ;11.05.2015 20:00
3;Montenegro ;Podgorica ;11.05.2015 20:00
3;Montserrat (UK);Brades, Plymouth;11.05.2015 20:00
3;Morocco ;Rabat ;11.05.2015 20:00
3;Mozambique ;Maputo ;11.05.2015 20:00
3;Myanmar ;Naypyidaw ;11.05.2015 20:00
3;Namibia ;Windhoek ;11.05.2015 20:00
3;Nauru ;Yaren;11.05.2015 20:00
3;Nepal ;Kathmandu ;11.05.2015 20:00
3;Netherlands ;Amsterdam ;11.05.2015 20:00
3;New Caledonia (France);Noum?a;11.05.2015 20:00
3;New Zealand ;Wellington ;11.05.2015 20:00
3;Nicaragua ;Managua ;11.05.2015 20:00
3;Niger ;Niamey ;11.05.2015 20:00
3;Nigeria ;Abuja ;11.05.2015 20:00
3;Niue (New Zealand);Alofi ;11.05.2015 20:00
3;Norfolk Island (Australia);Kingston ;11.05.2015 20:00
3;North Korea ;Pyongyang ;11.05.2015 20:00
3;Northern Mariana Islands (USA);Saipan ;11.05.2015 20:00
3;Norway ;Oslo ;11.05.2015 20:00
3;Oman ;Muscat ;11.05.2015 20:00
3;Pakistan ;Islamabad ;11.05.2015 20:00
3;Palau ;Ngerulmud ;11.05.2015 20:00
3;Palestine ;Ramallah and Gaza;11.05.2015 20:00
3;Panama ;Panama City ;11.05.2015 20:00
3;Papua New Guinea ;Port Moresby ;11.05.2015 20:00
3;Paraguay ;Asunci?n;11.05.2015 20:00
3;Peru ;Lima ;11.05.2015 20:00
3;Philippines ;Manila ;11.05.2015 20:00
3;Pitcairn Islands (UK);Adamstown ;11.05.2015 20:00
3;Poland ;Warsaw ;11.05.2015 20:00
3;Portugal ;Lisbon ;11.05.2015 20:00
3;Puerto Rico (USA);San Juan ;11.05.2015 20:00
3;Qatar ;Doha ;11.05.2015 20:00
3;Republic of the Congo ;Brazzaville ;11.05.2015 20:00
3;Romania ;Bucharest ;11.05.2015 20:00
3;Russia ;Moscow ;11.05.2015 20:00
3;Rwanda ;Kigali ;11.05.2015 20:00
3;Saint Barthelemy;Gustavia, Saint Barth?lemy;11.05.2015 20:00
3;Saint Helena, Ascension, and Tristan da Cunha (UK);Jamestown;11.05.2015 20:00
3;Saint Kitts and Nevis ;Basseterre ;11.05.2015 20:00
3;Saint Lucia ;Castries ;11.05.2015 20:00
3;Saint Martin;Philipsburg;11.05.2015 20:00
3;Saint Pierre and Miquelon (France);Saint-Pierre;11.05.2015 20:00
3;Saint Vincent and the Grenadines ;Kingstown ;11.05.2015 20:00
3;Samoa ;Apia ;11.05.2015 20:00
3;San Marino ;San Marino ;11.05.2015 20:00
3;S?o Tom? and Pr?ncipe ;Sao Tome;11.05.2015 20:00
3;Saudi Arabia ;Riyadh ;11.05.2015 20:00
3;Senegal ;Dakar ;11.05.2015 20:00
3;Serbia ;Belgrade ;11.05.2015 20:00
3;Seychelles ;Victoria ;11.05.2015 20:00
3;Sierra Leone ;Freetown ;11.05.2015 20:00
3;Singapore ;Singapore ;11.05.2015 20:00
3;Sint Maarten (Netherlands);Philipsburg;11.05.2015 20:00
3;Slovakia ;Bratislava ;11.05.2015 20:00
3;Slovenia ;Ljubljana ;11.05.2015 20:00
3;Solomon Islands ;Honiara ;11.05.2015 20:00
3;Somalia ;Mogadishu ;11.05.2015 20:00
3;South Africa ;Cape Town;11.05.2015 20:00
3;South Korea ;Seoul ;11.05.2015 20:00
3;South Sudan ;Juba ;11.05.2015 20:00
3;Spain;Madrid ;11.05.2015 20:00
3;Sri Lanka ;Sri Jayawardenapura-kotte;11.05.2015 20:00
3;Sudan ;Khartoum ;11.05.2015 20:00
3;Suriname ;Paramaribo ;11.05.2015 20:00
3;Swaziland ;Mata-utu ;11.05.2015 20:00
3;Sweden ;Stockholm ;11.05.2015 20:00
3;Switzerland ;Bern ;11.05.2015 20:00
3;Syria ;Damascus ;11.05.2015 20:00
3;Taiwan ;Taipei ;11.05.2015 20:00
3;Tajikistan ;Dushanbe ;11.05.2015 20:00
3;Tanzania ;Dodoma;11.05.2015 20:00
3;Thailand ;Bangkok ;11.05.2015 20:00
3;Togo ;Lom?;11.05.2015 20:00
3;Tokelau (New Zealand);Nukunonu, Atafu,Tokelau;11.05.2015 20:00
3;Tonga ;Nuku?alofa;11.05.2015 20:00
3;Transnistria ;Tiraspol ;11.05.2015 20:00
3;Trinidad and Tobago ;Port Of Spain ;11.05.2015 20:00
3;Tunisia ;Tunis ;11.05.2015 20:00
3;Turkey ;Ankara ;11.05.2015 20:00
3;Turkmenistan ;Ashgabat ;11.05.2015 20:00
3;Turks and Caicos Islands (UK);Cockburn Town ;11.05.2015 20:00
3;Tuvalu ;Funafuti ;11.05.2015 20:00
3;Uganda ;Kampala ;11.05.2015 20:00
3;Ukraine ;Kiev ;11.05.2015 20:00
3;United Arab Emirates ;Abu Dhabi ;11.05.2015 20:00
3;United Kingdom ;London ;11.05.2015 20:00
3;United States ;Washington D.C. ;11.05.2015 20:00
3;United States Virgin Islands (USA);Charlotte Amalie ;11.05.2015 20:00
3;Uruguay ;Montevideo ;11.05.2015 20:00
3;Uzbekistan ;Tashkent ;11.05.2015 20:00
3;Vanuatu ;Port Vila ;11.05.2015 20:00
3;Vatican City ;Vatican City ;11.05.2015 20:00
3;Venezuela ;Caracas ;11.05.2015 20:00
3;Vietnam ;Hanoi ;11.05.2015 20:00
3;Wallis and Futuna (France);Mata-Utu ;11.05.2015 20:00
3;Western Sahara;El Aaiun;11.05.2015 20:00
3;Yemen ;Sana'a ;11.05.2015 20:00
3;Zambia ;Lusaka ;11.05.2015 20:00
3;Zimbabwe ;Harare ;11.05.2015 20:00
